time,force,velocity,power,torque,motor_current,soc_lipo,soc_nmc,voltage_lipo,voltage_nmc
4628.553999999997,25.914403610833723,4.315123770490486,111.8238590191931,8.886048998154884,5.924032665436589,0.5940881330872383,0.6955660998154283,40.3775082724843,39.34132509424795
4639.923999999997,15.197649806097214,4.454903919814546,67.70406969315125,5.211274118510734,3.4741827456738226,0.593783337888023,0.6953375034160167,40.44174542088078,39.396145145948445
4646.568999999998,46.610141193333995,4.343855841521431,202.46773409680256,15.982617415194225,10.65507827679615,0.5932370184810066,0.6949277638607545,40.24829722884238,39.22439108644749
4652.882999999998,58.37307419375806,4.402323026856744,256.9771286715983,20.016127141039636,13.344084760693091,0.5925869062033907,0.6944401796525426,40.174260820277006,39.156649863689054
4691.648999999998,12.901736455588109,3.3967271654035223,43.82367869957309,4.424005430621162,2.949336953747441,0.5917046994414388,0.6937785245810786,40.44829285423189,39.39241201470195
4706.178999999997,36.270707073531376,3.3813903322944117,122.64541824392153,12.437225455513909,8.291483637009273,0.5907751064071352,0.6930813298053509,40.30250456763866,39.26061567897463
4717.449999999997,44.6960737941838,3.463602656999199,154.8094399509673,15.326283704025625,10.217522469350417,0.589886513075715,0.6924148848067858,40.24795940600531,39.208843711651376
4725.227999999997,36.895733431679204,3.3053608307209292,121.95371210579313,12.651546993722798,8.434364662481865,0.5893803210360177,0.6920352407770127,40.29369642604622,39.2465593758398
4728.140999999997,101.0422154098125,3.4314230198218834,346.7185839310321,34.64737566402471,23.09825044268314,0.5888611450827805,0.6916458588120848,39.900799091408416,38.90041087582793
4733.775999999997,45.190877596243354,3.051995644755447,137.92236160641122,15.495951927751845,10.33063461850123,0.5884119697272616,0.6913089772954456,40.239659301695994,39.19486887617995
4748.821999999997,23.0624712926041,3.215255203660441,74.15173083281488,7.9081214062339455,5.272080937489297,0.5877999039110158,0.6908499279332612,40.37236083068142,39.30819653944117
4754.528999999998,63.2245046751454,3.0907027534772897,195.40815068670966,21.679682653107356,14.453121768738237,0.5871634535565853,0.6903725901674383,40.125252461411414,39.08907954127901
4768.485999999998,29.78228104104877,2.9481701509119844,87.80323199129188,10.212344168975623,6.8082294459837485,0.5864302555752767,0.6898226916814569,40.326488963918514,39.26182390266197
4781.518999999998,26.046141883383658,3.227042758401604,84.05201354907395,8.931222051812256,5.954148034541504,0.5858314869693031,0.6893736152269767,40.347118880718895,39.277149435270545
4791.901999999998,28.997827556367174,3.734108086405772,108.28102236643079,9.943355069078303,6.628903379385535,0.5853004074647649,0.688975305598573,40.327222369965135,39.25732247019971
4797.189999999998,44.00591447361969,4.356618886425188,191.71699811018306,15.08962807300419,10.059752048669461,0.5848899447422852,0.6886674585567133,40.234262247362004,39.174113902404024
4801.3269999999975,44.723700001045856,4.810615257750574,215.14851360809055,15.335756730358623,10.223837820239082,0.58456358658594,0.6884226899394544,40.22871717672658,39.16777635607382
4807.990999999997,26.67992708972699,4.765740625469184,127.14961241606774,9.148546999067385,6.09903133271159,0.5842499759007456,0.6881874819255587,40.337588244772036,39.261610958640375
4812.107999999997,35.66803075338945,4.767871876202688,170.06060070861813,12.230567745337243,8.153711830224829,0.583990957138361,0.6879932178537703,40.28186861427313,39.21167720696256
4816.673999999997,23.264368697207,4.426190513503401,102.9725280302231,7.97735202627228,5.31823468418152,0.5838035878515712,0.6878526908886778,40.356809931556626,39.27639793897804
4820.599999999998,33.61971065437474,4.892370544906162,164.48008213373083,11.528198783385099,7.685465855590066,0.5835707704214088,0.687678077816056,40.29284950452765,39.21937276098414
4823.010999999998,18.27578617772511,4.600798548924364,84.08321052692963,6.26676708034194,4.17784472022796,0.5834930483255718,0.6876197862441783,40.38610756396056,39.30061976553084
4828.0369999999975,20.88098686972673,5.048295687272628,105.41339596043781,7.160090397629295,4.77339359841953,0.5833079319966701,0.687480948997502,40.369562927030216,39.28530054326127
4828.556999999998,308.87906493395644,6.664298783491369,500.0,105.91463136585367,12.915248938936056,0.5832561115533966,0.6874420836650469,40.15226109469471,39.094925548991554
4833.878999999998,0.0,5.32918140760499,0.0,0.0,0.0,0.5832561115533966,0.6874420836650469,40.49666773306634,39.39628135756673
4836.528999999998,63.82431438177952,6.4992726498857385,414.81162085920863,21.8853574015122,14.590238267674799,0.5829577772061023,0.6872183329045762,40.106525681183875,39.053549019359494
4852.638999999997,12.353121744868472,6.10792285097727,75.45191458638635,4.235885446315399,2.823923630876933,0.5826067478103197,0.6869550608577393,40.4190362161636,39.3253978224047
4858.178999999997,5.594647632479774,5.452924954935228,30.50719368921825,1.9184046731773143,1.2789364487848762,0.5825520772244689,0.6869140579183511,40.46003997142009,39.36102724319145
4863.155999999997,0.0,4.440724369289839,0.0,0.0,0.0,0.5825520772244689,0.6869140579183511,40.49414494338768,39.3908690936631
4868.013999999997,7.3685724267550565,4.658261121905021,34.32473445949441,2.526683485134309,1.684455656756206,0.5824889361320266,0.6868667020990195,40.44899987029294,39.35107973119063
4873.612999999998,19.82092008503065,5.9161995250961725,117.26451799402751,6.7965934971570094,4.531062331438006,0.5822931844499762,0.6867198883374818,40.37238891544074,39.283154067725626
4886.421999999998,29.559398321185743,9.209352190942392,272.2229096921508,10.13591768433459,6.75727845622306,0.5816253296679873,0.6862189972509901,40.31063000581101,39.22607489117744
4887.415999999997,84.19177730686421,10.660091893199459,500.0,28.869360438523735,12.475799748209422,0.581529643364363,0.6861472325232718,40.15779322877005,39.09190713923865
4893.449999999997,0.0,9.912449920232172,0.0,0.0,0.0,0.581529643364363,0.6861472325232718,40.490481222055635,39.38300913336354
4898.781999999997,24.69738175662009,11.0326073934695,272.4765165674255,8.468732204345029,5.645821469563352,0.5812973631168652,0.6859730223376485,40.339093645313746,39.249487644671085
4900.023999999998,0.0,10.247493444313086,0.0,0.0,0.0,0.5812973631168652,0.6859730223376485,40.4896488845021,39.3812234789609
4901.944999999998,55.131172848673,11.607492872253621,500.0,18.90447916980997,12.42125876676568,0.5811132486254226,0.6858349364690666,40.15775557379402,39.08997872758339
4906.209999999998,19.94848946873778,11.482784109228518,229.06419787473462,6.840337038830184,4.560224692553456,0.5809631764162116,0.6857223823121583,40.36684539035667,39.27224917587337
4911.3809999999985,0.0,9.793428382368532,0.0,0.0,0.0,0.5809631764162116,0.6857223823121583,40.4884513821581,39.37865441869962
4918.716999999999,0.0,8.025815649259298,0.0,0.0,0.0,0.5809631764162116,0.6857223823121583,40.4884513821581,39.37865441869962
4930.959999999999,9.888437880686189,7.9792911533560815,78.90272490187047,3.390745349287294,2.260496899524863,0.5807496327160505,0.6855622245370375,40.42740626657852,39.32426787384905
4934.5419999999995,0.0,6.847700928037816,0.0,0.0,0.0,0.5807496327160505,0.6855622245370375,40.487686183899186,39.377012801504634
4943.097,17.84487257281574,5.844758405414293,104.29896896351177,6.1190068052185165,4.079337870145678,0.5804803523496994,0.6853602642622743,40.377938919382544,39.27975815838491
4958.728,18.96219475856095,5.202415213509507,98.64921049346773,6.50213658271055,4.3347577218070334,0.5799575390939157,0.6849681543204365,40.36925430917168,39.26977923494231
5002.557,10.885364962534382,3.783741808828892,41.187410513102485,3.7325916456530392,2.4883944304353594,0.5791159971225303,0.6843369978418974,40.415475138210795,39.30639169116929
5018.583,55.54436431259273,2.9470313234465704,163.6909814701386,19.046162522788045,12.697441681858697,0.5775458644034449,0.6831593983025833,40.137607569262784,39.05611019335811
5032.297,75.407124344806,2.737770921013996,206.4474322684964,25.857102937833975,17.23806862522265,0.5757217681601864,0.6817913261201395,40.00998783923474,38.93613949147623
5082.285999999999,16.976655182816707,2.8222214920146342,47.91188111946694,5.821295062187849,3.880863374791899,0.5742248508820809,0.6806686381615603,40.36081602566634,39.23630006241085
5092.748,52.613734149886376,3.9379759313013993,207.19161873814303,18.041249439996037,12.027499626664024,0.5732539272625272,0.679940445446895,40.14009324931302,39.03874790787518
5100.701999999999,52.359206252166096,4.551771908804201,238.32716418589493,17.953971823867754,11.96931454924517,0.5725193290532318,0.6793894967899234,40.13901254112754,39.034458335947654
5104.400999999999,38.9114213761178,4.855683234281054,188.94153639806063,13.342726389870792,8.895150926580529,0.5722654466205356,0.6791990849654014,40.2200804923481,39.104237099275146
5114.510999999999,29.144098649702567,7.16384004645471,208.78366102456587,9.99351142698301,6.662340951322007,0.5717457223379904,0.6788092917534925,40.27775974634255,39.15234061827579
5116.497999999999,19.693412188861082,6.715131323088263,132.24384904790924,6.752871039560465,4.501914026373643,0.5716766999369841,0.6787575249527378,40.33512380073757,39.202219970150175
5119.426999999999,29.654556799109855,6.7162846020649845,199.16844321092302,10.168547526414768,6.779031684276512,0.5715234917286257,0.678642618796469,40.27385166711353,39.14790943669735
5126.939999999999,18.663117201449293,7.108413936574804,132.66516241471112,6.399582888376962,4.266388592251308,0.5712761662850023,0.6784571247137515,40.339969233394555,39.20463646116342
5129.031999999998,40.09125298699658,6.8846063392862025,276.01249446420354,13.747290649241126,9.164860432827417,0.5711282273341884,0.6783461705006412,40.20881320307211,39.08920150419893
5132.510999999999,9.403310796906826,5.584131434386643,52.50932340831473,3.2243952722593505,2.1495968481729,0.5710705232644755,0.6783028924483565,40.39568012574643,39.25244738780495
5139.696999999998,4.615971467565546,3.8824880181160544,17.921453914788813,1.5828166162282258,1.055211077485484,0.5710120144156884,0.6782590108117662,40.42465408958994,39.27753326901261
5145.059999999999,25.13626473122612,3.247480267745546,81.62952371948514,8.619225176337435,5.74615011755829,0.5707742319845119,0.6780806739883839,40.29871032814295,39.16625007230457
5149.944999999999,78.11388976387046,2.7061276985580722,211.38616073212174,26.78525280003118,17.856835200020786,0.5701011560589556,0.6775758670442167,39.973346870544034,38.87849314920273
5153.642999999999,121.73208295884169,2.432744972996837,296.143112870556,41.74193124658681,27.827954164391205,0.5693071145890488,0.6769803359417866,39.70460504956033,38.63972951290085
5194.170999999999,19.771637004663702,2.6344986490539655,52.08835097837191,6.7796943288991836,4.519796219266122,0.567893701771345,0.6759202763285087,40.32109119883356,39.17272092058434
5203.724999999999,50.181878186557206,2.6891804318340817,134.9481248519712,17.207366030170466,11.471577353446976,0.5670480270025577,0.6752860202519182,40.13268003400058,39.00401156933506
5208.123,109.05123308478247,2.6552245238504395,289.5555084428448,37.3936678247719,24.929111883181267,0.5662020529742998,0.6746515397307248,39.77078103960641,38.6834990049657
5212.963,55.86627812667424,2.658806543730169,148.53762585705107,19.156546769636595,12.77103117975773,0.5657251101432039,0.6742938326074028,40.09328747988627,38.96352105669819
